timestamp,value
2024-03-11 00:00:00,21.1625093575
2024-03-11 00:05:00,21.219541992
2024-03-11 00:10:00,21.5695084584
2024-03-11 00:15:00,18.2058668207
2024-03-11 00:20:00,20.1086183583
2024-03-11 00:25:00,18.4296979517
2024-03-11 00:30:00,18.8029687327
2024-03-11 00:35:00,21.6008660095
2024-03-11 00:40:00,19.9871650337
2024-03-11 00:45:00,21.0341796836
2024-03-11 00:50:00,18.2575364237
2024-03-11 00:55:00,19.6673060157
2024-03-11 01:00:00,20.6969611227
2024-03-11 01:05:00,18.5336259251
2024-03-11 01:10:00,19.3032715164
2024-03-11 01:15:00,18.2581912201
2024-03-11 01:20:00,20.6053597635
2024-03-11 01:25:00,21.8835650362
2024-03-11 01:30:00,21.3081819646
2024-03-11 01:35:00,21.8984924672
2024-03-11 01:40:00,21.3824191804
2024-03-11 01:45:00,21.4207832248
2024-03-11 01:50:00,20.3087087815
2024-03-11 01:55:00,20.0730092457
2024-03-11 02:00:00,19.6250170657
2024-03-11 02:05:00,21.2723795802
2024-03-11 02:10:00,18.7282704491
2024-03-11 02:15:00,18.2248996633
2024-03-11 02:20:00,21.791575290700003
2024-03-11 02:25:00,18.0151127408
2024-03-11 02:30:00,21.9073172875
2024-03-11 02:35:00,20.9154134795
2024-03-11 02:40:00,19.3139956788
2024-03-11 02:45:00,20.7912793723
2024-03-11 02:50:00,21.2715006287
2024-03-11 02:55:00,18.9814482239
2024-03-11 03:00:00,21.0835827331
2024-03-11 03:05:00,21.2174785
2024-03-11 03:10:00,18.9974185205
2024-03-11 03:15:00,18.1677054175
2024-03-11 03:20:00,18.8164891382
2024-03-11 03:25:00,18.8025856356
2024-03-11 03:30:00,18.2609618167
2024-03-11 03:35:00,20.9040295386
2024-03-11 03:40:00,19.5198996978
2024-03-11 03:45:00,21.5375446698
2024-03-11 03:50:00,19.0086844227
2024-03-11 03:55:00,19.8129286604
2024-03-11 04:00:00,20.5560697157
2024-03-11 04:05:00,21.5098597987
2024-03-11 04:10:00,20.098484406500003
2024-03-11 04:15:00,19.4940985112
2024-03-11 04:20:00,21.4680603139
2024-03-11 04:25:00,19.2409856988
2024-03-11 04:30:00,18.3176947985
2024-03-11 04:35:00,19.78016843
2024-03-11 04:40:00,21.140373226
2024-03-11 04:45:00,18.123123327
2024-03-11 04:50:00,20.34352898
2024-03-11 04:55:00,20.3778561941
2024-03-11 05:00:00,21.7141670537
2024-03-11 05:05:00,19.1458592686
2024-03-11 05:10:00,19.1153464528
2024-03-11 05:15:00,19.7619346054
2024-03-11 05:20:00,19.4276596059
2024-03-11 05:25:00,20.9453834508
2024-03-11 05:30:00,20.5670083085
2024-03-11 05:35:00,21.0356841516
2024-03-11 05:40:00,21.2801671648
2024-03-11 05:45:00,21.691924530900003
2024-03-11 05:50:00,19.7237469271
2024-03-11 05:55:00,21.9387895579
2024-03-11 06:00:00,18.8626432536
2024-03-11 06:05:00,20.8574606478
2024-03-11 06:10:00,20.1360372692
2024-03-11 06:15:00,21.2676023787
2024-03-11 06:20:00,19.9070820824
2024-03-11 06:25:00,21.1357545414
2024-03-11 06:30:00,21.7206748586
2024-03-11 06:35:00,20.9291770646
2024-03-11 06:40:00,21.1043771449
2024-03-11 06:45:00,18.2687017251
2024-03-11 06:50:00,18.8198306489
2024-03-11 06:55:00,21.897214962
