timestamp,value
2024-01-01 00:00:00,18.3249185392
2024-01-01 00:05:00,21.970327182
2024-01-01 00:10:00,18.6248060317
2024-01-01 00:15:00,21.9536839759
2024-01-01 00:20:00,21.9091197303
2024-01-01 00:25:00,21.1752724156
2024-01-01 00:30:00,20.6376918483
2024-01-01 00:35:00,20.311228201
2024-01-01 00:40:00,21.4644061815
2024-01-01 00:45:00,19.1577580865
2024-01-01 00:50:00,19.8707248499
2024-01-01 00:55:00,20.4775598775
2024-01-01 01:00:00,19.6447619035
2024-01-01 01:05:00,19.7099458164
2024-01-01 01:10:00,19.32113867
2024-01-01 01:15:00,20.2569272667
2024-01-01 01:20:00,21.4022981121
2024-01-01 01:25:00,18.806113512
2024-01-01 01:30:00,21.737732155
2024-01-01 01:35:00,20.756350615
2024-01-01 01:40:00,21.2930928507
2024-01-01 01:45:00,20.2247627705
2024-01-01 01:50:00,21.1180668057
2024-01-01 01:55:00,18.0648015894
2024-01-01 02:00:00,21.2735216991
2024-01-01 02:05:00,18.1605554363
2024-01-01 02:10:00,21.5596535055
2024-01-01 02:15:00,21.967850989
2024-01-01 02:20:00,19.1762698487
2024-01-01 02:25:00,18.8412742251
2024-01-01 02:30:00,21.0614534554
2024-01-01 02:35:00,19.0121053637
2024-01-01 02:40:00,21.4622495327
2024-01-01 02:45:00,18.4113703686
2024-01-01 02:50:00,18.5038207855
2024-01-01 02:55:00,21.9166062204
2024-01-01 03:00:00,20.6953555931
2024-01-01 03:05:00,21.3875488977
2024-01-01 03:10:00,19.2973175094
2024-01-01 03:15:00,20.7059349981
2024-01-01 03:20:00,20.3769673092
2024-01-01 03:25:00,20.4126004805
2024-01-01 03:30:00,20.7301298382
2024-01-01 03:35:00,20.3014366925
2024-01-01 03:40:00,19.7162494772
2024-01-01 03:45:00,19.1036907775
2024-01-01 03:50:00,21.0743253237
2024-01-01 03:55:00,18.90508972
2024-01-01 04:00:00,20.7694172246
2024-01-01 04:05:00,18.9333312906
2024-01-01 04:10:00,20.5013206798
2024-01-01 04:15:00,20.9883130685
2024-01-01 04:20:00,18.8748555556
2024-01-01 04:25:00,18.2397732034
2024-01-01 04:30:00,18.523894972
2024-01-01 04:35:00,20.4239878691
2024-01-01 04:40:00,21.3977856249
2024-01-01 04:45:00,18.1799872849
2024-01-01 04:50:00,20.9366050362
2024-01-01 04:55:00,19.3652745838
2024-01-01 05:00:00,19.9141134797
2024-01-01 05:05:00,21.7154381994
2024-01-01 05:10:00,19.327886018900003
2024-01-01 05:15:00,19.8613477358
2024-01-01 05:20:00,18.054729659
2024-01-01 05:25:00,18.32639488
2024-01-01 05:30:00,19.0343663645
2024-01-01 05:35:00,18.1114089633
2024-01-01 05:40:00,20.5255013042
2024-01-01 05:45:00,19.7055934272
2024-01-01 05:50:00,20.1925808109
2024-01-01 05:55:00,18.6985887436
2024-01-01 06:00:00,19.1837281177
2024-01-01 06:05:00,20.6552978994
2024-01-01 06:10:00,21.8612108945
2024-01-01 06:15:00,18.2016670944
2024-01-01 06:20:00,21.5615372834
2024-01-01 06:25:00,20.3075248052
2024-01-01 06:30:00,20.255678267
2024-01-01 06:35:00,20.0011141408
2024-01-01 06:40:00,18.2775763436
2024-01-01 06:45:00,18.3595074069
2024-01-01 06:50:00,20.4036480226
2024-01-01 06:55:00,19.3638342857
2024-01-01 07:00:00,21.6690722663
2024-01-01 07:05:00,19.6263621494
2024-01-01 07:10:00,18.5731258348
2024-01-01 07:15:00,20.858875334
2024-01-01 07:20:00,19.1734136858
2024-01-01 07:25:00,20.1018812294
2024-01-01 07:30:00,20.791331142
2024-01-01 07:35:00,21.6010564448
2024-01-01 07:40:00,21.1687647792
2024-01-01 07:45:00,20.7054442715
2024-01-01 07:50:00,20.7185327296
2024-01-01 07:55:00,21.7836985761
2024-01-01 08:00:00,19.18329639
2024-01-01 08:05:00,18.0044483768
2024-01-01 08:10:00,19.0878182376
2024-01-01 08:15:00,18.8715655185
2024-01-01 08:20:00,20.6473383405
2024-01-01 08:25:00,20.5348463991
2024-01-01 08:30:00,20.3738455308
2024-01-01 08:35:00,18.0649737728
2024-01-01 08:40:00,20.9151122178
2024-01-01 08:45:00,19.2941216499
2024-01-01 08:50:00,20.660223956
2024-01-01 08:55:00,20.226313714
2024-01-01 09:00:00,75.8611405858
2024-01-01 09:05:00,73.0302372326
2024-01-01 09:10:00,72.4840970082
2024-01-01 09:15:00,82.5086493303
2024-01-01 09:20:00,83.6902065723
2024-01-01 09:25:00,80.037117436
2024-01-01 09:30:00,72.6067039621
2024-01-01 09:35:00,76.6675701497
2024-01-01 09:40:00,81.11357312140001
2024-01-01 09:45:00,81.8055640225
2024-01-01 09:50:00,72.8077732632
2024-01-01 09:55:00,71.2004177763
2024-01-01 10:00:00,90.8923669521
2024-01-01 10:05:00,85.3743726513
2024-01-01 10:10:00,83.7895502667
2024-01-01 10:15:00,80.0401687311
2024-01-01 10:20:00,88.2254467929
2024-01-01 10:25:00,93.04985941380002
2024-01-01 10:30:00,94.7024431502
2024-01-01 10:35:00,88.62036163350001
2024-01-01 10:40:00,87.8244398065
2024-01-01 10:45:00,81.1600751028
2024-01-01 10:50:00,88.3585058799
2024-01-01 10:55:00,85.7372753055
2024-01-01 11:00:00,91.2238795072
2024-01-01 11:05:00,87.7503038366
2024-01-01 11:10:00,85.3897172594
2024-01-01 11:15:00,83.0783277372
2024-01-01 11:20:00,86.5764629427
2024-01-01 11:25:00,83.1050394445
2024-01-01 11:30:00,84.3813691059
2024-01-01 11:35:00,97.270594266
2024-01-01 11:40:00,88.631022969
2024-01-01 11:45:00,90.02688857449999
2024-01-01 11:50:00,95.462029081
2024-01-01 11:55:00,97.4015277934
2024-01-01 12:00:00,91.2258430721
2024-01-01 12:05:00,94.8975816393
2024-01-01 12:10:00,87.1383791217
2024-01-01 12:15:00,86.7996330352
2024-01-01 12:20:00,88.3491276245
2024-01-01 12:25:00,92.6608040633
2024-01-01 12:30:00,92.8155689476
2024-01-01 12:35:00,86.9513783572
2024-01-01 12:40:00,84.0424011556
2024-01-01 12:45:00,92.0197980953
